Time,Jitter
677,119.4531517
678,113.5580658
679,108.0310409
680,102.8496425
681,97.99308846
682,93.4394371
683,89.01736117
684,84.66825526
685,80.59039903
686,76.76554076
687,73.18142363
688,69.82149437
689,66.67194264
690,63.71942539
691,60.95062103
692,58.35556138
693,55.92288046
694,53.87790877
695,52.05269225
696,50.31167676
697,48.70891224
698,47.2083205
699,45.7291963
700,44.41283681
701,43.18068729
702,41.80167906
703,39.94685884
704,38.20834683
705,36.57861682
706,35.05086993
707,33.61848223
708,32.27492431
709,30.96222071
710,153.7262277
711,144.6558316
712,137.9244393
713,131.1552591
714,123.5310137
715,116.3852906
716,109.6861058
717,103.4059325
718,99.25078397
719,93.62025581
720,88.3224551
721,83.18782943
722,78.40742342
723,74.07998029
724,70.0238843
725,66.22191237
726,62.65813312
727,59.31683314
728,56.17230884
729,53.23581037
730,50.4840375
731,47.90368099
732,45.48435371
733,43.16668577
734,42.58200402
735,40.36751766
736,38.29419364
737,36.35000792
738,34.52758382
739,35.39202649
740,34.05363595
741,32.09170037
742,30.52992049
743,29.07062684
744,27.7032335
745,26.41010779
746,25.20798995
747,23.98819891
748,22.93501287
749,178.4153037
750,167.7101111
751,157.6767431
752,148.2709675
753,139.4532334
754,131.1070452
755,123.3573132
756,273.2298422
757,256.5870604
758,240.9991955
759,226.3805097
760,212.6774987
761,199.8341689
762,187.7446167
763,176.3416823
764,165.6536813
765,155.6338054
766,146.2337342
767,137.4271675
768,129.1713862
769,121.4314662
770,114.1754788
771,107.372928
772,100.9954117
773,95.01667762
774,89.39548943
775,84.14037551
776,79.21495621
777,74.59725061
778,70.26840161
779,66.19529318
780,62.39025402
781,58.82402981
782,55.48094462
783,52.34105224
784,49.40240315
785,46.64816962
786,44.05320068
787,41.63141731
788,39.19747456
789,37.07836156
790,35.09350563
791,33.2330782
792,31.48917748
793,29.85439555
794,28.32185
795,328.1529913
796,308.2749988
797,289.0191169
798,270.9594152
799,254.0626948
800,238.8167208
801,223.8969258
802,209.9720485
803,196.8491149
804,185.2134757
805,174.2838141
806,164.7306312
807,155.0685987
808,146.0118738
809,137.5223261
810,130.2236113
811,122.7186426
812,115.6848593
813,109.0905001
814,102.9083508
815,97.3386969
816,91.29035473
817,86.28322839
818,81.13675578
819,76.15878494
820,72.04934005
821,67.64890213
822,63.47348463
823,59.53191268
824,55.86500147
825,52.47986249
826,49.89770441
827,46.89343122
828,44.00860566
829,41.30215114
830,38.72866253
831,36.36632251
832,34.13732318
833,32.78909465
834,441.0987832
835,414.2213245
836,389.0267695
837,365.4059297
838,343.2623994
839,322.5029647
840,303.0409322
841,284.7953392
842,267.6900333
843,251.6537465
844,236.5924776
845,222.4972255
846,209.2847323
847,196.8994018
848,185.287967
849,174.4023718
850,164.1971888
851,154.6227673
852,145.6529971
853,137.3129626
854,129.444083
855,122.1453278
856,115.3023004
857,108.8799622
858,102.866277
859,97.22825276
860,91.93923002
861,86.98446564
862,82.33836709
863,77.98096221
864,73.89808262
865,69.61988996
866,66.05320239
867,62.7154328
868,59.58746825
869,56.64972371
870,53.89367153
871,51.30987261
872,431.4315195
873,404.8319801
874,379.8803632
875,356.2681947
876,334.0820437
877,313.3282076
878,293.9793057
879,275.8123977
880,259.0597618
881,243.0338878
882,228.0269434
883,213.9618705
884,201.0036425
885,188.577526
886,177.2598195
887,166.3700669
888,156.1633613
889,146.6023248
890,137.6896309
891,129.4810012
892,121.4308414
893,114.157268
894,107.2695915
895,101.0357768
896,95.011256
897,90.44358028
898,84.83518985
899,80.36444882
900,75.55368465
901,72.69280853
902,68.75658439
903,64.77610342
904,61.03802751
905,57.56790773
906,54.28115656
907,50.99222316
908,48.31719532
909,45.39039839
910,42.63458183
911,40.11124685
912,37.95268281
913,36.0810568
914,34.16419909
915,32.36254081
916,30.64996534
917,29.05338418
918,27.5998185
919,25.94799651
920,24.5221495
921,23.55764016
922,22.58491265
923,21.26954311
924,20.19894667
925,19.0138875
926,17.91926953
927,17.11007907
928,16.79354635
929,16.27104693
930,15.59050927
931,15.12525522
932,15.31510038
933,15.07994133
934,14.64659083
935,14.49497057
936,13.92433352
937,13.43744462
938,12.86109739
939,12.43884824
940,12.07647578
941,11.4100016
942,11.08094595
943,10.65206738
944,10.37000761
945,9.969812694
946,9.723956345
947,9.411202129
948,9.206196441
949,8.843802219
950,8.580557636
951,8.427967228
952,8.160205387
953,8.034386995
954,7.766480863
955,7.595631365
956,7.505098849
957,7.277773227
958,7.090405455
959,7.031324559
960,6.83423483
961,6.770914597
962,6.56578799
963,6.415669297
964,6.39963441
965,6.259775315
966,6.252483802
967,6.13269662
968,6.133785026
969,5.968604017
970,5.791469044
971,5.873731395
972,5.685650961
973,5.538388054
974,5.635711023
975,5.539881861
976,5.371042023
977,5.276192174
978,5.385964886
979,5.491869858
980,5.227912714
981,5.344265392
982,5.162394638
983,5.046522751
984,5.173774801
985,5.072816654
986,5.024480891
987,5.153048057
988,4.927010332
989,4.838724964
990,4.978964376
991,5.51349438
992,5.612185703
993,5.436139375
994,5.53992233
995,6.026392463
996,5.860645711
997,5.936952577
998,5.833670818
999,5.725726114
1000,5.72183351
1001,5.656684194
1002,5.345794209
1003,5.065091793
1004,33.38099578
1005,36.15127382
1006,34.21353448
1007,32.42984136
1008,30.75931655
1009,29.19332454
1010,27.72615148
1011,26.34966979
1012,25.05934321
1013,23.85003703
1014,22.71050694
1015,21.64731554
1016,20.65138609
1017,19.71757724
1018,18.84288838
1019,18.02223564
1020,17.25281119
1021,16.51066327
1022,15.83471209
1023,15.20207731
1024,14.60897525
1025,14.05269208
1026,13.5313016
1027,13.04337997
1028,12.5850715
1029,12.15528231
1030,11.75254244
1031,11.37223076
1032,11.01780662
1033,10.68622148
1034,10.37517292
1035,10.08507878
1036,9.813240521
1037,9.290121321
1038,9.065967905
1039,8.858268522
1040,8.658293406
1041,8.475441735
1042,8.304205793
1043,22.96554015
1044,26.61620084
1045,25.5374244
1046,24.29496732
1047,23.1371013
1048,21.82401858
1049,20.81333687
1050,19.79530192
1051,18.9171025
1052,18.07185304
1053,17.29661917
1054,16.49982352
1055,15.8145915
1056,15.19047814
1057,14.5883302
1058,13.90111512
1059,13.47646904
1060,12.97757166
1061,12.51236232
1062,11.82408273
1063,11.43008451
1064,12.06225284
1065,11.64880648
1066,11.26876302
1067,11.22988894
1068,10.71076394
1069,10.3315773
1070,10.03104817
1071,9.7515521
1072,9.397691205
1073,9.151592449
1074,8.92469431
1075,8.71478286
1076,262.1117895
1077,246.0740665
1078,231.0408818
1079,216.9480211
1080,203.7370962
1081,191.3518471
1082,179.7409331
1083,168.8553192
1084,158.6498687
1085,149.0830783
1086,140.0232679
1087,131.6153831
1088,123.7374355
1089,116.3519777
1090,109.4176319
1091,102.9020994
1092,96.79223203
1093,91.06559947
1094,85.69713145
1095,80.66425518
1096,75.94562118
1097,71.52290874
1098,67.37604639
1099,63.48792543
1100,59.84237454
1101,56.42592752
1102,53.22175149
1103,50.21833647
1104,47.40294738
1105,44.76390206
1106,42.28916513
1107,39.69521036
1108,37.53414166
1109,35.51139669
1110,33.61500385
1111,31.83688555
1112,30.17014965
1113,28.60840418
1114,267.9767817
1115,251.6729551
1116,236.3881176
1117,221.949645
1118,209.4300699
1119,196.7832253
1120,184.9288084
1121,173.5622232
1122,163.1465565
1123,153.877737
1124,144.6813506
1125,136.0809259
1126,127.6858333
1127,119.902184
1128,112.6317628
1129,106.0351873
1130,99.57607842
1131,93.79585824
1132,88.11445738
1133,82.88789407
1134,77.84567847
1135,73.41410829
1136,69.0278793
1137,64.90885212
1138,61.29045858
1139,57.6750202
1140,54.26454671
1141,51.3281306
1142,48.31476133
1143,45.45347069
1144,43.08880238
1145,40.60069668
1146,38.19079202
1147,36.00512447
1148,34.2297903
1149,32.21049785
1150,30.40485562
1151,28.63137159
1152,27.65598725
1153,26.40435611
1154,25.23181996
1155,24.13307427
1156,22.78652102
1157,21.5434954
1158,20.45360332
1159,19.65012117
1160,18.51762749
1161,17.54665771
1162,16.736443
1163,16.16628336
1164,15.22509204
1165,15.09659323
1166,14.62904227
1167,13.88529657
1168,13.48934748
1169,12.83416604
1170,12.49343344
1171,11.89894107
1172,11.34972253
1173,10.9017121
1174,10.68150787
1175,10.76901085
1176,10.55704489
1177,10.33050737
1178,10.53194788
1179,10.06242336
1180,9.89486912
1181,9.739217577
1182,9.245113701
1183,8.880196872
1184,8.785774846
1185,8.699316696
1186,9.60394968
1187,9.464543103
1188,9.050231381
1189,8.945807197
1190,8.572597025
1191,8.259469434
1192,299.9137873
1193,281.6145853
1194,264.475389
1195,248.4078925
1196,233.3422742
1197,219.2092293
1198,205.9601941
1199,193.5390362
1200,181.8938186
1201,170.9771841
1202,160.6718393
1203,151.0775091
1204,142.0867064
1205,133.6577039
1206,125.7546946
1207,118.3466304
1208,111.4016327
1209,104.8899403
1210,98.78598574
1211,93.0634658
1212,87.56903391
1213,82.54407346
1214,77.83629803
1215,73.42250163
1216,69.28519944
1217,65.40654114
1218,61.76966704
1219,58.36085452
1220,55.16503028
1221,52.16812561
1222,49.24803443
1223,46.61744894
1224,43.9939556
1225,41.67731255
1226,39.5001819
1227,37.45973998
1228,35.54852012
1229,33.751314
1230,32.07086382
1231,305.8800598
1232,287.2498061
1233,269.5524988
1234,253.0784051
1235,237.5386228
1236,223.0752158
1237,209.3432024
1238,196.7135092
1239,184.7951023
1240,173.5712765
1241,163.1482592
1242,153.1698055
1243,144.0607552
1244,135.311333
1245,127.3209997
1246,120.2709372
1247,113.0218786
1248,106.2475112
1249,100.0422292
1250,94.13533991
1251,365.8363187
1252,343.8529238
1253,323.2648035
1254,303.9298783
1255,285.821504
1256,268.5965211
1257,252.6895371
1258,237.7792952
1259,223.8013879
1260,210.6964678
1261,198.4115497
1262,186.8943139
1263,176.0961485
1264,165.9736878
1265,156.482874
1266,147.586118
1267,139.2331592
1268,131.4122534
1269,124.0821612
1270,117.1687831
1271,110.688373
1272,104.6123566
1273,98.91653574
1274,93.57625921
1275,88.53369439
1276,83.83922044
1277,91.98013722
1278,87.07189253
1279,82.47159369
1280,78.16007047
1281,74.11757301
1282,70.32817609
1283,66.77492203
1284,63.44094079
1285,60.35982644
1286,57.50705256
1287,54.83245205
1288,52.32482658
1289,293.8691916
1290,276.3150754
1291,259.797911
1292,244.3699305
1293,229.9093306
1294,216.3525252
1295,203.6415063
1296,191.7261205
1297,180.5559532
1298,170.0824701
1299,160.265024
1300,151.0617378
1301,142.4322056
1302,134.3427761
1303,126.7589359
1304,119.6490232
1305,113.033494
1306,106.8663103
1307,100.6430132
1308,95.38960957
1309,90.32716869
1310,84.85688037
1311,79.89272812
1312,75.04134234
1313,70.47266816
1314,66.43421668
1315,62.53048786
1316,58.93130459
1317,55.41313278
1318,52.27771476
1319,49.29594786
1320,46.46015945
1321,43.76547588
1322,41.30702252
1323,39.17543778
1324,36.95886181
1325,35.02516906
1326,32.98911683
1327,31.15424841
1328,29.63977455
1329,27.99811503
1330,26.49212868
1331,25.20135675
1332,24.02320945
1333,22.6701408
1334,21.5945695
1335,20.32797141
1336,19.39304264
1337,18.42422748
1338,17.72765076
1339,16.69317259
1340,15.69966874
1341,15.12325195
1342,14.3826737
1343,13.57451354
1344,13.02735644
1345,12.45602166
1346,12.18820087
1347,11.43895915
1348,11.23673253
1349,10.70510342
1350,10.80527056
1351,10.26279532
1352,9.813974779
1353,9.316893022
1354,9.266226097
1355,8.801253632
1356,8.330404447
1357,7.95355278
1358,8.013976565
1359,8.281394696
1360,8.467828361
1361,8.0855127
1362,7.734959822
1363,7.463823445
1364,7.011105313
1365,6.643820953
1366,6.333227977
1367,6.09756095
1368,5.748123113
1369,5.442282085
1370,5.129799177
1371,4.849165895
1372,4.570690249
1373,4.314167942
1374,5.246060223
1375,5.086952293
1376,5.454177497
1377,5.383326125
1378,5.083034909
1379,5.360810505
1380,5.060239015
1381,4.774626854
1382,4.533914065
1383,4.254030547
1384,4.612292527
1385,4.981322855
1386,4.679163788
1387,4.388771606
1388,4.17442477
1389,4.570259333
1390,4.352229236
1391,4.73751352
1392,5.255307813
1393,5.542239964
1394,5.223676355
1395,4.932245194
1396,4.644590981
1397,4.721255433
1398,5.08322558
1399,4.78216287
1400,4.485013802
1401,4.873207383
1402,5.232263866
1403,5.52792793
1404,5.853001879
1405,6.973432317
1406,7.208662242
1407,6.883822241
1408,6.517340295
1409,6.145013471
1410,6.431832074
1411,6.051974513
1412,5.713739995
1413,5.39582569
1414,5.086093529
1415,4.784719628
1416,4.507369095
1417,4.242609916
1418,3.997391241
1419,4.444484844
1420,4.816773985
1421,4.577954778
1422,4.296929826
1423,4.12777449
1424,3.957385807
1425,3.717708916
1426,3.546629887
1427,3.728055796
1428,4.383580087
1429,4.190321609
1430,4.533023731
1431,4.90968197
1432,5.171167125
1433,5.505191402
1434,5.168026661
1435,5.030990273
1436,5.342143658
1437,5.670231902
1438,5.48475213
1439,5.172239844
1440,4.869197076
1441,4.602080592
1442,4.990693611
1443,5.35765026
1444,5.734054063
1445,5.398738184
1446,5.086810103
1447,5.443259472
1448,5.146625199
1449,287.4171486
1450,270.1279449
1451,253.9231983
1452,238.7307415
1453,224.4886952
1454,211.1360198
1455,198.618831
1456,186.8830846
1457,175.8812669
1458,165.5651182
1459,155.8953608
1460,146.8789494
1461,138.4631192
1462,130.5730909
1463,123.1755019
1464,116.2411372
1465,109.7364828
1466,103.6398068
1467,97.92629804
1468,92.56988358
1469,87.54812003
1470,82.84052919
1471,78.42691278
1472,74.2893349
1473,70.40598064
1474,66.76239851
1475,63.35179027
1476,60.15590755
1477,57.1525036
1478,54.33088879
1479,51.68649991
1480,49.20738533
1481,46.47877792
1482,44.32339596
1483,42.30434344
1484,40.41242614
1485,38.63900367
1486,36.97635761
1487,35.40931443
1488,88.60844061
1489,83.57912835
1490,78.86828005
1491,74.45160282
1492,70.31134987
1493,66.42966828
1494,62.79059179
1495,59.37946453
1496,56.18090077
1497,53.18255975
1498,50.37193449
1499,47.73627886
1500,45.26553921
1501,42.94972773
1502,40.77802253
1503,38.7422989
1504,36.83412744
1505,35.04470975
1506,33.36776261
1507,31.79493023
1508,30.32052487
1509,28.93871428
1510,27.62104464
1511,26.37770852
1512,25.1947684
1513,24.10232454
1514,23.07821398
1515,22.11474227
1516,21.21536255
1517,20.37238156
1518,19.57808688
1519,18.83731061
1520,17.67993703
1521,17.04878819
1522,16.4655306
1523,15.9192891
1524,15.1650627
1525,14.69910045
1526,14.26338583
1527,304.5671534
1528,286.3353938
1529,268.8867372
1530,252.1643717
1531,236.9014249
1532,222.8778914
1533,209.4219746
1534,361.6076706
1535,339.7894273
1536,319.3369561
1537,300.162195
1538,282.1868634
1539,265.33499
1540,249.5354767
1541,234.72419
1542,220.8379767
1543,207.8203462
1544,195.6156232
1545,184.1861328
1546,173.4732565
1547,163.429303
1548,154.0137285
1549,145.1858079
1550,136.9105144
1551,129.1514822
1552,121.878209
1553,115.058946
1554,108.6664563
1555,102.6729278
1556,97.05468924
1557,91.78658366
1558,86.84855412
1559,82.21858199
1560,77.87842756
1561,73.82979667
1562,70.05093438
1563,66.50743154
1564,63.18533512
1565,60.07111973
1566,56.59592475
1567,53.89167251
1568,51.35837353
1569,48.98441269
1570,46.75825495
1571,44.67116957
1572,42.71522147
1573,68.51908263
1574,65.17541774
1575,62.04136386
1576,59.09524389
1577,56.33932587
1578,53.75639578
1579,51.33571827
1580,148.14184
1581,139.6671487
1582,131.1737574
1583,123.1465712
1584,115.5406535
1585,108.4854738
1586,101.8390623
1587,96.02412781
1588,90.17154343
1589,84.67687752
1590,79.53362129
1591,75.0906519
1592,70.52347227
1593,66.22687331
1594,62.21324234
1595,58.41828275
1596,54.95369563
1597,52.13547854
1598,48.95855974
1599,45.96782337
1600,43.16957052
1601,40.51052098
1602,38.08447453
1603,35.77450042
1604,33.56485804
1605,31.51079052
1606,29.61322722
1607,27.82663663
1608,26.19895795
1609,24.65600919
1610,23.14631417
1611,21.83171815
1612,21.06256215
1613,19.84995063
1614,18.6419676
1615,17.57646269
1616,16.86387127
1617,15.99074737
1618,15.58788816
1619,426.8684646
1620,401.0214286
1621,376.7932143
1622,354.078319
1623,332.7838615
1624,312.8198633
1625,294.1013024
1626,276.555221
1627,260.1055127
1628,244.6837237
1629,230.226616
1630,216.7154386
1631,204.0812237
1632,192.1655222
1633,181.0607326
1634,170.6543743
1635,160.8989759
1636,151.7529149
1637,143.1780383
1638,135.1400359
1639,127.6038462
1640,120.5390433
1641,113.9161031
1642,107.7060897
1643,101.8847091
1644,96.44124116
1645,91.37195525
1646,86.61924972
1647,82.16390078
1648,77.98688614
1649,74.07105993
1650,70.40003535
1651,66.47838731
1652,63.27771727
1653,60.2807141
1654,57.47127364
1655,54.8375482
1656,52.28174311
1657,49.96861333
1658,115.1352347
1659,108.8198867
1660,102.9020049
1661,97.35436571
1662,92.15307202
1663,87.27755363
1664,82.7059982
1665,78.37504692
1666,74.35871065
1667,70.59515235
1668,67.06643449
1669,63.75889345
1670,60.65706678
1671,57.75023621
